enrollment_id,student_id,course_level,enrolled_flag,enrollment_date,final_grade,completed_flag
13373,3708,400,Yes,2024-01-03,F,No
13374,3708,200,Yes,2024-01-18,C,Yes
13375,3708,400,Yes,2024-01-11,W,No
13376,3709,200,Yes,2024-01-18,A,Yes
13377,3709,400,Yes,2024-01-14,A,Yes
13378,3709,300,Yes,2024-01-12,B,Yes
13379,3709,100,Yes,2024-01-16,F,No
13380,3709,400,Yes,2024-01-12,B,Yes
13381,3710,200,Yes,2023-12-31,B,Yes
13382,3710,400,Yes,2024-01-17,F,No
13383,3710,200,Yes,2024-01-05,C,Yes
13384,3711,100,Yes,2023-12-31,C,Yes
13385,3711,200,Yes,2024-01-02,C,Yes
13386,3711,100,Yes,2024-01-05,C,Yes
13387,3711,300,Yes,2024-01-11,B,Yes
13388,3712,300,Yes,2024-01-13,C,Yes
13389,3712,100,Yes,2024-01-18,A,Yes
13390,3712,300,Yes,2024-01-02,W,No
13391,3712,300,Yes,2024-01-18,C,Yes
13392,3713,200,Yes,2024-01-11,B,Yes
13393,3713,100,Yes,2024-01-16,A,Yes
13394,3713,100,Yes,2024-01-15,B,Yes
13395,3713,300,Yes,2024-01-19,A,Yes
13396,3714,200,Yes,2024-01-03,C,Yes
13397,3714,200,Yes,2024-01-07,C,Yes
13398,3714,300,Yes,2024-01-08,B,Yes
13399,3715,300,Yes,2024-01-11,A,Yes
13400,3715,400,Yes,2023-12-31,D,Yes
13401,3715,400,Yes,2024-01-14,B,Yes
13402,3715,400,Yes,2024-01-08,C,Yes
13403,3716,300,Yes,2024-01-09,F,No
13404,3716,200,Yes,2024-01-04,W,No
13405,3716,200,Yes,2023-12-31,A,Yes
13406,3717,400,Yes,2024-01-05,B,Yes
13407,3717,200,Yes,2024-01-04,C,Yes
13408,3717,300,Yes,2024-01-10,B,Yes
13409,3718,200,Yes,2023-12-31,W,No
13410,3718,400,Yes,2024-01-19,W,No
13411,3718,400,Yes,2024-01-01,A,Yes
13412,3718,400,Yes,2024-01-05,B,Yes
13413,3720,100,Yes,2024-01-06,B,Yes
13414,3720,200,Yes,2024-01-07,W,No
13415,3720,100,Yes,2024-01-07,D,Yes
13416,3720,300,Yes,2024-01-08,B,Yes
13417,3720,200,Yes,2024-01-13,A,Yes
13418,3721,300,Yes,2024-01-08,F,No
13419,3721,200,Yes,2024-01-18,B,Yes
13420,3721,400,Yes,2024-01-17,A,Yes
13421,3721,200,Yes,2024-01-06,F,No
13422,3721,300,Yes,2024-01-17,C,Yes
13423,3722,300,Yes,2024-01-19,B,Yes
13424,3722,300,Yes,2024-01-16,C,Yes
13425,3722,100,Yes,2024-01-07,D,Yes
13426,3722,200,Yes,2024-01-16,A,Yes
13427,3722,300,Yes,2024-01-04,C,Yes
13428,3723,400,Yes,2024-01-05,D,Yes
13429,3723,200,Yes,2024-01-07,F,No
13430,3723,400,Yes,2024-01-04,A,Yes
13431,3723,400,Yes,2024-01-06,C,Yes
13432,3724,200,Yes,2024-01-09,A,Yes
13433,3724,200,Yes,2024-01-09,B,Yes
13434,3724,300,Yes,2024-01-02,F,No
13435,3724,300,Yes,2024-01-08,C,Yes
13436,3725,100,Yes,2024-01-04,A,Yes
13437,3725,300,Yes,2024-01-14,F,No
13438,3725,300,Yes,2024-01-11,A,Yes
13439,3725,400,Yes,2024-01-02,C,Yes
13440,3726,200,Yes,2024-01-14,C,Yes
13441,3726,300,Yes,2024-01-15,A,Yes
13442,3726,400,Yes,2024-01-04,A,Yes
13443,3727,300,Yes,2024-01-04,A,Yes
13444,3727,400,Yes,2024-01-09,C,Yes
13445,3727,200,Yes,2024-01-08,A,Yes
13446,3728,300,Yes,2024-01-18,C,Yes
13447,3728,300,Yes,2024-01-09,C,Yes
13448,3728,400,Yes,2024-01-15,W,No
13449,3728,300,Yes,2024-01-04,A,Yes
13450,3729,200,Yes,2024-01-14,A,Yes
13451,3729,300,Yes,2024-01-19,B,Yes
13452,3729,300,Yes,2023-12-31,C,Yes
13453,3729,300,Yes,2024-01-06,C,Yes
13454,3729,300,Yes,2024-01-09,C,Yes
13455,3730,400,Yes,2024-01-16,B,Yes
13456,3730,100,Yes,2024-01-06,D,Yes
13457,3730,300,Yes,2024-01-02,B,Yes
13458,3730,200,Yes,2024-01-08,C,Yes
13459,3731,100,Yes,2024-01-09,A,Yes
13460,3731,100,Yes,2024-01-15,B,Yes
13461,3731,300,Yes,2024-01-08,C,Yes
13462,3732,400,Yes,2024-01-12,A,Yes
13463,3732,100,Yes,2024-01-10,F,No
13464,3732,200,Yes,2024-01-01,F,No
13465,3732,200,Yes,2024-01-19,C,Yes
13466,3732,300,Yes,2024-01-05,B,Yes
13467,3733,300,Yes,2024-01-18,W,No
13468,3733,200,Yes,2024-01-15,C,Yes
13469,3733,200,Yes,2024-01-15,A,Yes
13470,3733,100,Yes,2024-01-09,B,Yes
13471,3734,400,Yes,2024-01-18,B,Yes
13472,3734,400,Yes,2024-01-05,C,Yes
13473,3734,100,Yes,2024-01-11,C,Yes
13474,3734,400,Yes,2024-01-07,W,No
13475,3734,400,Yes,2024-01-08,A,Yes
13476,3735,100,Yes,2024-01-10,C,Yes
13477,3735,200,Yes,2024-01-04,A,Yes
13478,3735,400,Yes,2024-01-06,B,Yes
13479,3735,200,Yes,2024-01-06,C,Yes
13480,3735,200,Yes,2023-12-31,B,Yes
13481,3736,300,Yes,2024-01-02,B,Yes
13482,3736,200,Yes,2024-01-15,F,No
13483,3736,400,Yes,2023-12-31,A,Yes
13484,3736,200,Yes,2024-01-03,C,Yes
13485,3736,200,Yes,2024-01-09,C,Yes
13486,3737,100,Yes,2024-01-08,C,Yes
13487,3737,400,Yes,2024-01-11,A,Yes
13488,3737,200,Yes,2024-01-18,C,Yes
13489,3738,200,Yes,2024-01-03,A,Yes
13490,3738,400,Yes,2024-01-07,A,Yes
13491,3738,300,Yes,2024-01-01,F,No
13492,3738,100,Yes,2024-01-09,A,Yes
13493,3738,100,Yes,2024-01-06,A,Yes
13494,3739,400,Yes,2024-01-13,C,Yes
13495,3739,100,Yes,2024-01-01,A,Yes
13496,3739,400,Yes,2024-01-09,B,Yes
13497,3740,200,Yes,2024-01-17,F,No
13498,3740,100,Yes,2024-01-15,F,No
13499,3740,300,Yes,2024-01-08,D,Yes
13500,3740,400,Yes,2024-01-04,A,Yes
13501,3740,200,Yes,2024-01-09,A,Yes
13502,3741,300,Yes,2024-01-05,C,Yes
13503,3741,100,Yes,2024-01-17,A,Yes
13504,3741,400,Yes,2024-01-12,W,No
13505,3741,300,Yes,2024-01-09,C,Yes
13506,3742,100,Yes,2024-01-04,B,Yes
13507,3742,400,Yes,2024-01-14,B,Yes
13508,3742,400,Yes,2024-01-09,F,No
13509,3742,400,Yes,2024-01-16,F,No
13510,3743,200,Yes,2024-01-11,C,Yes
13511,3743,100,Yes,2024-01-18,A,Yes
13512,3743,100,Yes,2024-01-07,A,Yes
13513,3743,400,Yes,2024-01-18,C,Yes
13514,3743,100,Yes,2024-01-11,C,Yes
13515,3744,400,Yes,2024-01-02,A,Yes
13516,3744,200,Yes,2024-01-05,C,Yes
13517,3744,100,Yes,2024-01-05,C,Yes
13518,3744,200,Yes,2024-01-14,B,Yes
13519,3745,100,Yes,2024-01-07,F,No
13520,3745,200,Yes,2024-01-13,D,Yes
13521,3745,200,Yes,2024-01-02,B,Yes
13522,3745,300,Yes,2024-01-10,B,Yes
13523,3745,400,Yes,2024-01-08,B,Yes
13524,3746,400,Yes,2024-01-04,C,Yes
13525,3746,300,Yes,2024-01-15,C,Yes
13526,3746,100,Yes,2024-01-18,B,Yes
13527,3748,100,Yes,2024-01-18,B,Yes
13528,3748,300,Yes,2023-12-31,F,No
13529,3748,400,Yes,2024-01-08,F,No
13530,3749,300,Yes,2024-01-17,D,Yes
13531,3749,200,Yes,2024-01-13,C,Yes
13532,3749,400,Yes,2023-12-31,A,Yes
13533,3750,200,Yes,2024-01-14,A,Yes
13534,3750,400,Yes,2024-01-16,B,Yes
13535,3750,100,Yes,2024-01-17,B,Yes
13536,3750,300,Yes,2024-01-07,W,No
13537,3750,100,Yes,2024-01-10,D,Yes
13538,3751,400,Yes,2024-01-19,A,Yes
13539,3751,100,Yes,2024-01-14,A,Yes
13540,3751,100,Yes,2024-01-01,C,Yes
13541,3751,100,Yes,2024-01-12,C,Yes
13542,3751,100,Yes,2024-01-10,A,Yes
13543,3752,400,Yes,2024-01-03,A,Yes
13544,3752,200,Yes,2024-01-06,A,Yes
13545,3752,400,Yes,2024-01-09,B,Yes
13546,3752,100,Yes,2024-01-10,A,Yes
13547,3752,400,Yes,2024-01-01,C,Yes
13548,3753,200,Yes,2024-01-10,A,Yes
13549,3753,100,Yes,2024-01-17,D,Yes
13550,3753,200,Yes,2024-01-10,C,Yes
13551,3753,400,Yes,2024-01-11,A,Yes
13552,3754,300,Yes,2024-01-05,A,Yes
13553,3754,300,Yes,2024-01-06,B,Yes
13554,3754,300,Yes,2024-01-07,B,Yes
13555,3754,300,Yes,2023-12-31,A,Yes
13556,3754,400,Yes,2024-01-18,A,Yes
13557,3755,400,Yes,2024-01-17,A,Yes
13558,3755,300,Yes,2024-01-07,C,Yes
13559,3755,300,Yes,2024-01-09,B,Yes
13560,3755,400,Yes,2024-01-17,A,Yes
13561,3756,200,Yes,2023-12-31,A,Yes
13562,3756,100,Yes,2024-01-02,D,Yes
13563,3756,100,Yes,2024-01-16,B,Yes
13564,3757,100,Yes,2024-01-02,C,Yes
13565,3757,200,Yes,2024-01-13,B,Yes
13566,3757,400,Yes,2024-01-06,D,Yes
13567,3757,200,Yes,2024-01-10,A,Yes
13568,3757,200,Yes,2024-01-09,B,Yes
13569,3758,100,Yes,2024-01-12,C,Yes
13570,3758,400,Yes,2024-01-11,F,No
13571,3758,100,Yes,2024-01-12,F,No
13572,3758,100,Yes,2024-01-06,W,No
13573,3758,400,Yes,2024-01-18,C,Yes
13574,3759,100,Yes,2024-01-04,C,Yes
13575,3759,200,Yes,2024-01-01,A,Yes
13576,3759,200,Yes,2024-01-04,B,Yes
13577,3760,100,Yes,2024-01-13,C,Yes
13578,3760,200,Yes,2024-01-16,D,Yes
13579,3760,400,Yes,2024-01-01,A,Yes
13580,3760,100,Yes,2024-01-05,A,Yes
13581,3760,100,Yes,2024-01-14,C,Yes
13582,3761,300,Yes,2024-01-11,B,Yes
13583,3761,200,Yes,2024-01-14,B,Yes
13584,3761,300,Yes,2024-01-13,A,Yes
13585,3761,200,Yes,2024-01-17,A,Yes
13586,3762,100,Yes,2024-01-09,B,Yes
13587,3762,100,Yes,2024-01-11,B,Yes
13588,3762,300,Yes,2024-01-05,A,Yes
13589,3762,200,Yes,2024-01-17,C,Yes
13590,3762,400,Yes,2024-01-03,C,Yes
13591,3763,200,Yes,2024-01-03,D,Yes
13592,3763,200,Yes,2024-01-17,C,Yes
13593,3763,400,Yes,2024-01-11,A,Yes
13594,3763,100,Yes,2024-01-08,D,Yes
13595,3763,200,Yes,2024-01-13,C,Yes
13596,3764,200,Yes,2024-01-09,F,No
13597,3764,300,Yes,2024-01-02,C,Yes
13598,3764,100,Yes,2023-12-31,A,Yes
13599,3764,300,Yes,2024-01-06,D,Yes
13600,3764,100,Yes,2024-01-11,C,Yes
13601,3765,400,Yes,2024-01-11,C,Yes
13602,3765,400,Yes,2024-01-05,B,Yes
13603,3765,400,Yes,2024-01-16,B,Yes
13604,3765,300,Yes,2024-01-04,C,Yes
13605,3766,200,Yes,2024-01-17,A,Yes
13606,3766,300,Yes,2024-01-10,C,Yes
13607,3766,300,Yes,2023-12-31,B,Yes
13608,3767,400,Yes,2024-01-04,W,No
13609,3767,400,Yes,2024-01-05,F,No
13610,3767,300,Yes,2024-01-15,C,Yes
13611,3768,100,Yes,2024-01-04,B,Yes
13612,3768,100,Yes,2024-01-05,B,Yes
13613,3768,400,Yes,2024-01-09,W,No
13614,3769,200,Yes,2024-01-06,D,Yes
13615,3769,200,Yes,2024-01-13,C,Yes
13616,3769,200,Yes,2024-01-16,A,Yes
13617,3770,200,Yes,2024-01-06,A,Yes
13618,3770,400,Yes,2024-01-07,F,No
13619,3770,400,Yes,2024-01-04,C,Yes
13620,3770,100,Yes,2024-01-19,A,Yes
13621,3770,200,Yes,2023-12-31,B,Yes
13622,3771,200,Yes,2024-01-10,B,Yes
13623,3771,100,Yes,2024-01-08,C,Yes
13624,3771,100,Yes,2024-01-01,F,No
13625,3771,400,Yes,2024-01-11,B,Yes
13626,3771,400,Yes,2024-01-01,C,Yes
13627,3772,200,Yes,2024-01-02,C,Yes
13628,3772,300,Yes,2024-01-02,B,Yes
13629,3772,400,Yes,2024-01-19,A,Yes
13630,3772,200,Yes,2024-01-07,F,No
13631,3773,100,Yes,2024-01-15,A,Yes
13632,3773,100,Yes,2024-01-06,B,Yes
13633,3773,300,Yes,2024-01-03,B,Yes
13634,3773,400,Yes,2024-01-19,B,Yes
13635,3774,300,Yes,2024-01-18,C,Yes
13636,3774,400,Yes,2024-01-17,B,Yes
13637,3774,300,Yes,2024-01-02,C,Yes
13638,3775,100,Yes,2023-12-31,C,Yes
13639,3775,200,Yes,2023-12-31,A,Yes
13640,3775,200,Yes,2024-01-07,F,No
13641,3776,100,Yes,2024-01-07,D,Yes
13642,3776,100,Yes,2024-01-19,B,Yes
13643,3776,100,Yes,2024-01-15,C,Yes
13644,3776,200,Yes,2024-01-15,A,Yes
13645,3776,300,Yes,2024-01-01,C,Yes
13646,3777,400,Yes,2024-01-01,C,Yes
13647,3777,100,Yes,2024-01-05,B,Yes
13648,3777,300,Yes,2024-01-07,B,Yes
13649,3777,100,Yes,2024-01-04,C,Yes
13650,3778,300,Yes,2024-01-12,C,Yes
13651,3778,200,Yes,2024-01-12,C,Yes
13652,3778,400,Yes,2024-01-13,C,Yes
13653,3778,300,Yes,2024-01-11,F,No
13654,3779,200,Yes,2024-01-06,A,Yes
13655,3779,200,Yes,2024-01-13,B,Yes
13656,3779,400,Yes,2024-01-13,C,Yes
13657,3779,100,Yes,2024-01-03,C,Yes
13658,3780,400,Yes,2024-01-19,C,Yes
13659,3780,100,Yes,2024-01-05,F,No
13660,3780,400,Yes,2024-01-04,F,No
13661,3780,200,Yes,2024-01-08,C,Yes
13662,3780,400,Yes,2023-12-31,B,Yes
13663,3781,300,Yes,2023-12-31,B,Yes
13664,3781,300,Yes,2024-01-03,B,Yes
13665,3781,300,Yes,2024-01-01,A,Yes
13666,3781,300,Yes,2024-01-10,D,Yes
13667,3782,200,Yes,2024-01-16,A,Yes
13668,3782,200,Yes,2024-01-07,A,Yes
13669,3782,400,Yes,2024-01-19,D,Yes
13670,3782,100,Yes,2024-01-19,C,Yes
13671,3782,400,Yes,2024-01-04,C,Yes
13672,3783,200,Yes,2024-01-04,A,Yes
13673,3783,100,Yes,2024-01-17,B,Yes
13674,3783,400,Yes,2024-01-12,A,Yes
13675,3783,300,Yes,2023-12-31,A,Yes
13676,3784,400,Yes,2024-01-12,F,No
13677,3784,100,Yes,2024-01-04,B,Yes
13678,3784,300,Yes,2023-12-31,A,Yes
13679,3784,300,Yes,2024-01-19,A,Yes
13680,3787,100,Yes,2024-01-03,F,No
13681,3787,200,Yes,2024-01-17,C,Yes
13682,3787,300,Yes,2024-01-07,C,Yes
13683,3788,200,Yes,2024-01-08,A,Yes
13684,3788,200,Yes,2024-01-12,C,Yes
13685,3788,100,Yes,2024-01-07,A,Yes
13686,3788,400,Yes,2024-01-18,A,Yes
13687,3789,300,Yes,2024-01-11,B,Yes
13688,3789,300,Yes,2024-01-05,A,Yes
13689,3789,200,Yes,2024-01-07,C,Yes
13690,3789,100,Yes,2024-01-01,C,Yes
13691,3790,300,Yes,2024-01-05,B,Yes
13692,3790,200,Yes,2024-01-10,A,Yes
13693,3790,100,Yes,2024-01-02,F,No
13694,3790,200,Yes,2024-01-17,F,No
13695,3790,200,Yes,2024-01-16,D,Yes
13696,3791,100,Yes,2024-01-18,W,No
13697,3791,400,Yes,2024-01-15,D,Yes
13698,3791,400,Yes,2024-01-16,W,No
13699,3791,300,Yes,2024-01-03,B,Yes
13700,3791,300,Yes,2024-01-08,A,Yes
13701,3792,200,Yes,2024-01-09,C,Yes
13702,3792,100,Yes,2023-12-31,D,Yes
13703,3792,300,Yes,2024-01-16,F,No
13704,3793,400,Yes,2024-01-08,B,Yes
13705,3793,400,Yes,2023-12-31,W,No
13706,3793,200,Yes,2024-01-02,B,Yes
13707,3793,100,Yes,2024-01-16,A,Yes
13708,3793,400,Yes,2024-01-11,C,Yes
13709,3794,400,Yes,2024-01-03,D,Yes
13710,3794,100,Yes,2024-01-07,C,Yes
13711,3794,300,Yes,2024-01-18,D,Yes
13712,3794,300,Yes,2024-01-05,C,Yes
13713,3795,200,Yes,2024-01-12,C,Yes
13714,3795,200,Yes,2024-01-03,B,Yes
13715,3795,400,Yes,2023-12-31,A,Yes
13716,3795,300,Yes,2024-01-18,W,No
13717,3795,100,Yes,2024-01-08,B,Yes
13718,3796,400,Yes,2024-01-18,A,Yes
13719,3796,300,Yes,2024-01-02,B,Yes
13720,3796,100,Yes,2024-01-14,C,Yes
13721,3796,300,Yes,2024-01-05,C,Yes
13722,3797,300,Yes,2023-12-31,W,No
13723,3797,200,Yes,2024-01-19,C,Yes
13724,3797,200,Yes,2024-01-08,C,Yes
13725,3797,200,Yes,2024-01-19,F,No
13726,3797,100,Yes,2024-01-17,F,No
13727,3798,200,Yes,2024-01-03,F,No
13728,3798,400,Yes,2024-01-12,C,Yes
13729,3798,200,Yes,2024-01-13,B,Yes
13730,3798,300,Yes,2024-01-01,A,Yes
13731,3799,200,Yes,2024-01-14,D,Yes
13732,3799,400,Yes,2024-01-05,B,Yes
13733,3799,400,Yes,2024-01-04,C,Yes
13734,3799,300,Yes,2024-01-17,A,Yes
13735,3800,100,Yes,2023-12-31,W,No
13736,3800,100,Yes,2024-01-13,A,Yes
13737,3800,300,Yes,2024-01-07,A,Yes
13738,3801,200,Yes,2024-01-05,A,Yes
13739,3801,300,Yes,2024-01-14,W,No
13740,3801,300,Yes,2024-01-13,F,No
13741,3801,400,Yes,2024-01-15,F,No
13742,3801,100,Yes,2024-01-04,F,No
13743,3802,400,Yes,2024-01-10,A,Yes
13744,3802,200,Yes,2024-01-10,D,Yes
13745,3802,400,Yes,2023-12-31,B,Yes
13746,3802,300,Yes,2024-01-08,W,No
13747,3803,400,Yes,2024-01-16,B,Yes
13748,3803,400,Yes,2023-12-31,C,Yes
13749,3803,200,Yes,2024-01-18,A,Yes
13750,3803,100,Yes,2024-01-17,B,Yes
13751,3804,200,Yes,2024-01-12,C,Yes
13752,3804,400,Yes,2023-12-31,C,Yes
13753,3804,100,Yes,2024-01-07,D,Yes
13754,3804,200,Yes,2024-01-06,D,Yes
13755,3804,400,Yes,2024-01-05,B,Yes
13756,3805,300,Yes,2024-01-16,A,Yes
13757,3805,200,Yes,2024-01-07,W,No
13758,3805,100,Yes,2024-01-11,A,Yes
13759,3806,400,Yes,2024-01-04,A,Yes
13760,3806,300,Yes,2024-01-01,A,Yes
13761,3806,100,Yes,2024-01-01,F,No
13762,3807,100,Yes,2024-01-13,F,No
13763,3807,100,Yes,2024-01-17,W,No
13764,3807,200,Yes,2024-01-04,A,Yes
13765,3809,400,Yes,2024-01-08,C,Yes
13766,3809,200,Yes,2024-01-17,F,No
13767,3809,200,Yes,2024-01-17,A,Yes
13768,3809,400,Yes,2024-01-16,B,Yes
13769,3811,300,Yes,2024-01-01,A,Yes
13770,3811,100,Yes,2024-01-01,F,No
13771,3811,100,Yes,2024-01-13,C,Yes
13772,3811,300,Yes,2024-01-06,C,Yes
13773,3812,300,Yes,2024-01-08,A,Yes
13774,3812,100,Yes,2024-01-05,C,Yes
13775,3812,400,Yes,2024-01-09,B,Yes
13776,3813,300,Yes,2024-01-15,B,Yes
13777,3813,400,Yes,2024-01-17,W,No
13778,3813,100,Yes,2024-01-05,B,Yes
13779,3813,400,Yes,2024-01-02,F,No
13780,3814,200,Yes,2024-01-06,C,Yes
13781,3814,200,Yes,2024-01-05,B,Yes
13782,3814,200,Yes,2024-01-01,C,Yes
13783,3815,300,Yes,2024-01-16,A,Yes
13784,3815,200,Yes,2024-01-18,B,Yes
13785,3815,300,Yes,2024-01-17,C,Yes
13786,3815,300,Yes,2024-01-07,C,Yes
13787,3815,200,Yes,2024-01-03,C,Yes
13788,3816,400,Yes,2024-01-12,D,Yes
13789,3816,200,Yes,2023-12-31,F,No
13790,3816,300,Yes,2024-01-09,F,No
13791,3816,100,Yes,2024-01-01,F,No
13792,3817,300,Yes,2024-01-15,A,Yes
13793,3817,100,Yes,2024-01-02,B,Yes
13794,3817,400,Yes,2024-01-13,A,Yes
13795,3817,300,Yes,2024-01-06,A,Yes
13796,3817,300,Yes,2024-01-19,F,No
13797,3818,300,Yes,2024-01-17,A,Yes
13798,3818,300,Yes,2024-01-17,A,Yes
13799,3818,100,Yes,2024-01-13,C,Yes
13800,3818,100,Yes,2024-01-19,C,Yes
13801,3819,200,Yes,2024-01-15,F,No
13802,3819,200,Yes,2024-01-10,F,No
13803,3819,400,Yes,2024-01-01,C,Yes
13804,3820,200,Yes,2024-01-19,D,Yes
13805,3820,400,Yes,2024-01-08,A,Yes
13806,3820,400,Yes,2024-01-09,B,Yes
13807,3820,200,Yes,2024-01-04,B,Yes
13808,3820,100,Yes,2024-01-15,A,Yes
13809,3821,400,Yes,2024-01-16,B,Yes
13810,3821,300,Yes,2024-01-08,A,Yes
13811,3821,100,Yes,2024-01-14,C,Yes
13812,3821,100,Yes,2024-01-11,C,Yes
13813,3821,200,Yes,2024-01-04,A,Yes
13814,3822,100,Yes,2023-12-31,A,Yes
13815,3822,300,Yes,2023-12-31,A,Yes
13816,3822,200,Yes,2024-01-15,B,Yes
13817,3822,200,Yes,2024-01-15,C,Yes
13818,3823,300,Yes,2024-01-15,W,No
13819,3823,100,Yes,2024-01-05,F,No
13820,3823,300,Yes,2024-01-10,B,Yes
13821,3823,400,Yes,2024-01-01,F,No
13822,3824,200,Yes,2024-01-13,B,Yes
13823,3824,200,Yes,2024-01-09,C,Yes
13824,3824,100,Yes,2024-01-18,C,Yes
13825,3824,300,Yes,2024-01-01,A,Yes
13826,3825,100,Yes,2024-01-15,B,Yes
13827,3825,400,Yes,2024-01-09,B,Yes
13828,3825,200,Yes,2024-01-18,D,Yes
13829,3825,300,Yes,2024-01-17,B,Yes
13830,3826,400,Yes,2024-01-07,B,Yes
13831,3826,100,Yes,2023-12-31,B,Yes
13832,3826,200,Yes,2024-01-09,D,Yes
13833,3826,300,Yes,2024-01-06,B,Yes
13834,3826,100,Yes,2024-01-04,B,Yes
13835,3827,100,Yes,2024-01-03,W,No
13836,3827,400,Yes,2024-01-16,F,No
13837,3827,100,Yes,2024-01-17,A,Yes
13838,3827,100,Yes,2023-12-31,A,Yes
13839,3828,300,Yes,2024-01-02,F,No
13840,3828,100,Yes,2024-01-19,A,Yes
13841,3828,100,Yes,2024-01-07,F,No
13842,3829,200,Yes,2024-01-12,F,No
13843,3829,300,Yes,2024-01-02,B,Yes
13844,3829,400,Yes,2024-01-14,B,Yes
13845,3829,100,Yes,2024-01-02,W,No
13846,3829,400,Yes,2024-01-01,C,Yes
13847,3830,100,Yes,2024-01-04,D,Yes
13848,3830,200,Yes,2024-01-01,C,Yes
13849,3830,100,Yes,2024-01-07,C,Yes
13850,3830,200,Yes,2024-01-05,C,Yes
13851,3830,200,Yes,2024-01-11,A,Yes
13852,3831,200,Yes,2024-01-08,B,Yes
13853,3831,100,Yes,2024-01-19,C,Yes
13854,3831,200,Yes,2024-01-14,B,Yes
13855,3831,100,Yes,2024-01-18,F,No
13856,3831,100,Yes,2024-01-12,A,Yes
13857,3832,300,Yes,2024-01-19,A,Yes
13858,3832,300,Yes,2024-01-05,D,Yes
13859,3832,300,Yes,2024-01-06,A,Yes
13860,3832,200,Yes,2024-01-08,A,Yes
13861,3832,200,Yes,2024-01-02,B,Yes
13862,3833,300,Yes,2024-01-13,F,No
13863,3833,400,Yes,2024-01-10,A,Yes
13864,3833,300,Yes,2024-01-14,C,Yes
13865,3833,400,Yes,2024-01-14,A,Yes
13866,3833,200,Yes,2024-01-01,C,Yes
13867,3834,400,Yes,2024-01-09,F,No
13868,3834,300,Yes,2024-01-02,B,Yes
13869,3834,200,Yes,2024-01-13,A,Yes
13870,3835,200,Yes,2023-12-31,A,Yes
13871,3835,400,Yes,2024-01-12,B,Yes
13872,3835,300,Yes,2024-01-17,B,Yes
13873,3835,400,Yes,2024-01-14,A,Yes
13874,3835,100,Yes,2024-01-17,A,Yes
13875,3836,300,Yes,2024-01-18,A,Yes
13876,3836,200,Yes,2024-01-18,B,Yes
13877,3836,100,Yes,2024-01-02,F,No
13878,3836,100,Yes,2024-01-16,B,Yes
13879,3836,300,Yes,2024-01-04,A,Yes
13880,3837,100,Yes,2024-01-15,C,Yes
13881,3837,100,Yes,2024-01-09,A,Yes
13882,3837,100,Yes,2024-01-05,B,Yes
13883,3838,100,Yes,2024-01-10,C,Yes
13884,3838,100,Yes,2024-01-08,B,Yes
13885,3838,400,Yes,2024-01-05,A,Yes
13886,3838,200,Yes,2024-01-07,A,Yes
13887,3839,300,Yes,2024-01-16,A,Yes
13888,3839,400,Yes,2024-01-11,A,Yes
13889,3839,200,Yes,2024-01-13,B,Yes
13890,3839,300,Yes,2024-01-02,B,Yes
13891,3839,400,Yes,2024-01-04,B,Yes
13892,3840,200,Yes,2023-12-31,C,Yes
13893,3840,300,Yes,2024-01-06,F,No
13894,3840,200,Yes,2024-01-11,C,Yes
13895,3840,400,Yes,2024-01-05,A,Yes
13896,3840,100,Yes,2024-01-19,B,Yes
13897,3841,200,Yes,2024-01-12,C,Yes
13898,3841,100,Yes,2024-01-08,B,Yes
13899,3841,300,Yes,2024-01-12,C,Yes
13900,3841,200,Yes,2024-01-15,C,Yes
13901,3841,100,Yes,2024-01-13,C,Yes
13902,3843,400,Yes,2024-01-16,F,No
13903,3843,200,Yes,2024-01-07,C,Yes
13904,3843,300,Yes,2024-01-18,W,No
13905,3843,300,Yes,2024-01-16,F,No
13906,3843,200,Yes,2024-01-05,W,No
13907,3844,200,Yes,2024-01-14,W,No
13908,3844,100,Yes,2024-01-08,F,No
13909,3844,400,Yes,2024-01-05,W,No
13910,3844,300,Yes,2024-01-16,C,Yes
13911,3845,300,Yes,2024-01-10,B,Yes
13912,3845,100,Yes,2024-01-18,B,Yes
13913,3845,100,Yes,2024-01-04,F,No
13914,3845,200,Yes,2024-01-17,C,Yes
13915,3845,200,Yes,2024-01-07,B,Yes
13916,3846,100,Yes,2024-01-12,C,Yes
13917,3846,100,Yes,2024-01-10,C,Yes
13918,3846,200,Yes,2024-01-10,B,Yes
13919,3847,200,Yes,2024-01-02,C,Yes
13920,3847,100,Yes,2024-01-05,B,Yes
13921,3847,400,Yes,2023-12-31,B,Yes
13922,3848,200,Yes,2024-01-11,A,Yes
13923,3848,200,Yes,2024-01-12,B,Yes
13924,3848,300,Yes,2024-01-19,C,Yes
13925,3848,200,Yes,2024-01-11,A,Yes
13926,3848,100,Yes,2024-01-16,C,Yes
13927,3849,100,Yes,2024-01-16,A,Yes
13928,3849,400,Yes,2024-01-10,B,Yes
13929,3849,300,Yes,2024-01-03,C,Yes
13930,3849,300,Yes,2024-01-04,C,Yes
13931,3849,200,Yes,2024-01-05,B,Yes
13932,3850,300,Yes,2024-01-01,A,Yes
13933,3850,100,Yes,2024-01-13,W,No
13934,3850,200,Yes,2024-01-10,B,Yes
13935,3850,100,Yes,2024-01-01,A,Yes
13936,3850,100,Yes,2024-01-03,C,Yes
13937,3851,200,Yes,2024-01-15,A,Yes
13938,3851,400,Yes,2024-01-09,B,Yes
