student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status
3534,33,Non-binary,Mechanical Engineering,Senior,No,Yes,Spring 2024,Good Standing,Medium,Graduate
3535,29,Male,Business Administration,Junior,No,No,Spring 2024,Good Standing,High,Graduate
3536,23,Male,Computer Science,Sophomore,No,No,Fall 2022,Probation,Medium,Dropout
3537,18,Female,Education,Freshman,No,No,Spring 2024,Good Standing,Low,Dropout
3538,21,Non-binary,Business Administration,Sophomore,No,Yes,Fall 2023,Good Standing,High,Graduate
3539,34,Male,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled
3540,30,Female,Biology,Junior,Yes,No,Spring 2023,Good Standing,Medium,Enrolled
3541,22,Non-binary,Education,Senior,No,No,Fall 2023,Good Standing,High,Graduate
3542,20,Female,Biology,Junior,No,No,Fall 2023,Good Standing,High,Dropout
3543,28,Female,Business Administration,Sophomore,No,No,Fall 2023,Good Standing,Medium,Enrolled
3544,30,Male,Biology,Sophomore,Yes,No,Fall 2022,Good Standing,High,Enrolled
3545,21,Male,Architecture,Freshman,No,Yes,Fall 2022,Good Standing,Low,Dropout
3546,31,Male,Nursing,Junior,No,No,Fall 2023,Good Standing,Medium,Dropout
3547,28,Female,Biology,Freshman,Yes,Yes,Spring 2023,Good Standing,Medium,Enrolled
3548,27,Male,Mechanical Engineering,Junior,No,No,Fall 2023,Good Standing,High,Dropout
3549,23,Female,Business Administration,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate
3550,32,Female,Architecture,Freshman,Yes,Yes,Spring 2023,Good Standing,Medium,Enrolled
3551,27,Male,Computer Science,Freshman,No,No,Fall 2023,Good Standing,High,Dropout
3552,22,Non-binary,Education,Junior,No,No,Fall 2022,Good Standing,Medium,Enrolled
3553,22,Non-binary,Architecture,Senior,No,Yes,Spring 2023,Probation,Low,Dropout
3554,27,Non-binary,Psychology,Junior,No,No,Spring 2024,Good Standing,High,Enrolled
3555,22,Female,Architecture,Senior,Yes,Yes,Spring 2024,Good Standing,Medium,Enrolled
3556,20,Female,Business Administration,Junior,No,No,Fall 2023,Good Standing,Low,Enrolled
3557,23,Female,Architecture,Sophomore,Yes,No,Spring 2024,Probation,High,Enrolled
3558,21,Male,Architecture,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout
3559,26,Female,Mechanical Engineering,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate
3560,34,Male,Biology,Sophomore,No,No,Fall 2023,Good Standing,High,Enrolled
3561,30,Male,Education,Junior,No,Yes,Spring 2023,Good Standing,High,Graduate
3562,32,Non-binary,Nursing,Freshman,No,No,Spring 2023,Good Standing,High,Graduate
3563,34,Non-binary,Computer Science,Junior,No,No,Spring 2023,Good Standing,High,Enrolled
3564,30,Non-binary,Nursing,Senior,No,No,Fall 2022,Probation,High,Graduate
3565,33,Male,Architecture,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate
3566,21,Male,Psychology,Senior,No,No,Spring 2024,Probation,High,Enrolled
3567,22,Male,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate
3568,22,Female,Education,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Dropout
3569,26,Male,Business Administration,Junior,No,No,Spring 2023,Probation,Low,Dropout
3570,34,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate
3571,30,Non-binary,Business Administration,Senior,No,Yes,Spring 2024,Good Standing,Low,Dropout
3572,19,Male,Computer Science,Freshman,No,No,Spring 2023,Good Standing,High,Dropout
3573,30,Male,Psychology,Senior,No,No,Fall 2022,Probation,High,Enrolled
3574,20,Non-binary,Nursing,Senior,No,No,Fall 2022,Good Standing,High,Enrolled
3575,27,Male,Architecture,Freshman,No,No,Spring 2023,Good Standing,Medium,Enrolled
3576,19,Non-binary,Architecture,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout
3577,30,Female,Psychology,Senior,No,No,Fall 2022,Probation,Medium,Dropout
3578,34,Non-binary,Education,Junior,Yes,No,Fall 2022,Warning,Medium,Graduate
3579,31,Female,Business Administration,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Dropout
3580,29,Male,Education,Freshman,No,No,Fall 2022,Good Standing,High,Dropout
3581,29,Male,Nursing,Senior,No,No,Fall 2022,Probation,Medium,Graduate
3582,28,Female,Education,Senior,No,No,Spring 2023,Good Standing,Medium,Dropout
3583,24,Male,Mechanical Engineering,Freshman,Yes,No,Spring 2023,Good Standing,High,Graduate
3584,21,Female,Psychology,Senior,No,Yes,Fall 2023,Good Standing,High,Enrolled
3585,18,Male,Nursing,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Dropout
3586,20,Non-binary,Nursing,Junior,No,No,Spring 2023,Good Standing,Medium,Dropout
3587,30,Male,Biology,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled
3588,32,Non-binary,Nursing,Freshman,No,No,Spring 2023,Good Standing,Medium,Dropout
3589,19,Non-binary,Biology,Freshman,No,No,Spring 2024,Probation,Low,Dropout
3590,28,Female,Computer Science,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate
3591,21,Male,Architecture,Sophomore,No,Yes,Fall 2022,Good Standing,High,Dropout
3592,34,Female,Biology,Senior,No,No,Spring 2024,Probation,Medium,Enrolled
3593,20,Male,Psychology,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
3594,25,Non-binary,Education,Freshman,No,No,Spring 2023,Good Standing,High,Enrolled
3595,22,Non-binary,Biology,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
3596,24,Male,Nursing,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate
3597,25,Male,Psychology,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate
3598,22,Female,Biology,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Graduate
3599,34,Male,Biology,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate
3600,22,Male,Nursing,Junior,No,No,Spring 2024,Good Standing,Low,Dropout
3601,21,Male,Mechanical Engineering,Senior,No,Yes,Fall 2023,Probation,Low,Dropout
3602,19,Female,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Medium,Enrolled
3603,28,Male,Biology,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Graduate
3604,30,Non-binary,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,Low,Dropout
3605,32,Female,Business Administration,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Enrolled
3606,29,Female,Nursing,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Dropout
3607,28,Non-binary,Business Administration,Junior,No,No,Spring 2024,Good Standing,High,Enrolled
3608,24,Non-binary,Psychology,Freshman,No,Yes,Fall 2023,Good Standing,High,Enrolled
3609,22,Non-binary,Business Administration,Sophomore,Yes,No,Spring 2023,Good Standing,Low,Dropout
3610,34,Male,Psychology,Junior,No,Yes,Fall 2023,Good Standing,Low,Enrolled
3611,26,Non-binary,Biology,Junior,No,No,Fall 2022,Good Standing,Medium,Enrolled
3612,31,Male,Psychology,Junior,No,Yes,Spring 2023,Good Standing,Low,Dropout
3613,29,Female,Psychology,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate
3614,23,Female,Education,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate
3615,34,Non-binary,Business Administration,Freshman,No,No,Spring 2024,Probation,Medium,Graduate
3616,33,Male,Education,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate
3617,29,Non-binary,Biology,Junior,No,No,Spring 2023,Probation,Medium,Enrolled
3618,29,Non-binary,Nursing,Junior,No,No,Spring 2023,Warning,Low,Enrolled
3619,23,Male,Business Administration,Sophomore,Yes,No,Fall 2023,Good Standing,Medium,Dropout
3620,21,Non-binary,Nursing,Sophomore,Yes,No,Spring 2023,Warning,Low,Dropout
3621,23,Female,Nursing,Freshman,No,Yes,Spring 2023,Good Standing,Low,Enrolled
3622,28,Non-binary,Psychology,Freshman,No,Yes,Fall 2022,Probation,High,Graduate
3623,18,Male,Architecture,Senior,No,No,Spring 2024,Good Standing,High,Enrolled
3624,32,Male,Business Administration,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled
3625,28,Female,Nursing,Sophomore,No,Yes,Fall 2022,Good Standing,High,Enrolled
3626,34,Male,Architecture,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled
3627,31,Male,Mechanical Engineering,Senior,Yes,No,Fall 2022,Probation,High,Graduate
3628,32,Female,Nursing,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate
3629,32,Non-binary,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,High,Graduate
3630,21,Female,Business Administration,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate
3631,24,Non-binary,Biology,Senior,No,Yes,Spring 2024,Good Standing,High,Enrolled
3632,30,Female,Education,Freshman,Yes,Yes,Fall 2022,Good Standing,Low,Enrolled
3633,20,Non-binary,Business Administration,Junior,Yes,No,Fall 2022,Good Standing,Medium,Graduate
3634,33,Female,Education,Sophomore,No,Yes,Spring 2024,Good Standing,Low,Enrolled
3635,26,Non-binary,Education,Senior,No,Yes,Spring 2023,Good Standing,Low,Enrolled
3636,25,Female,Business Administration,Freshman,No,Yes,Fall 2023,Good Standing,Low,Dropout
3637,30,Non-binary,Nursing,Freshman,No,No,Spring 2023,Good Standing,Medium,Enrolled
3638,34,Female,Computer Science,Senior,Yes,Yes,Spring 2023,Warning,Medium,Graduate
3639,34,Male,Nursing,Sophomore,Yes,Yes,Fall 2023,Good Standing,High,Enrolled
3640,34,Non-binary,Nursing,Senior,No,No,Fall 2022,Good Standing,High,Graduate
3641,18,Female,Biology,Senior,No,No,Spring 2023,Good Standing,Low,Dropout
3642,25,Non-binary,Psychology,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate
3643,23,Non-binary,Psychology,Freshman,No,Yes,Fall 2023,Good Standing,Low,Enrolled
3644,20,Female,Nursing,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
3645,22,Non-binary,Mechanical Engineering,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate
3646,30,Female,Biology,Junior,No,Yes,Fall 2022,Good Standing,High,Dropout
3647,32,Male,Education,Freshman,No,No,Spring 2023,Good Standing,Medium,Enrolled
3648,31,Non-binary,Architecture,Senior,No,No,Fall 2023,Good Standing,Medium,Enrolled
3649,33,Male,Psychology,Junior,No,Yes,Spring 2024,Good Standing,Medium,Enrolled
3650,28,Non-binary,Nursing,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate
3651,20,Non-binary,Biology,Freshman,No,Yes,Fall 2023,Good Standing,High,Graduate
3652,27,Non-binary,Computer Science,Senior,No,No,Spring 2023,Good Standing,Medium,Enrolled
3653,27,Female,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Dropout
3654,33,Male,Business Administration,Freshman,Yes,No,Fall 2022,Good Standing,High,Dropout
3655,29,Non-binary,Nursing,Freshman,No,Yes,Fall 2022,Good Standing,High,Enrolled
3656,19,Female,Biology,Junior,Yes,Yes,Fall 2023,Good Standing,Medium,Dropout
3657,26,Non-binary,Nursing,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Graduate
3658,20,Female,Architecture,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Graduate
3659,32,Non-binary,Education,Junior,No,No,Spring 2023,Good Standing,High,Graduate
3660,20,Male,Mechanical Engineering,Sophomore,Yes,No,Fall 2022,Good Standing,Medium,Dropout
3661,25,Male,Psychology,Junior,Yes,No,Fall 2023,Good Standing,Medium,Enrolled
3662,34,Non-binary,Psychology,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate
3663,25,Female,Psychology,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled
3664,24,Non-binary,Architecture,Junior,No,No,Spring 2023,Good Standing,Medium,Dropout
3665,24,Female,Business Administration,Freshman,No,Yes,Fall 2022,Good Standing,High,Dropout
3666,20,Non-binary,Biology,Freshman,No,No,Spring 2024,Probation,Medium,Graduate
3667,18,Female,Mechanical Engineering,Freshman,No,No,Spring 2023,Good Standing,Medium,Graduate
3668,21,Male,Mechanical Engineering,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate
3669,22,Non-binary,Psychology,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout
3670,18,Male,Psychology,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate
3671,32,Male,Education,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Graduate
3672,22,Non-binary,Architecture,Junior,Yes,No,Fall 2023,Good Standing,Low,Enrolled
3673,30,Non-binary,Computer Science,Senior,No,Yes,Fall 2022,Good Standing,High,Graduate
3674,25,Female,Computer Science,Freshman,Yes,No,Fall 2023,Probation,Low,Dropout
3675,25,Female,Nursing,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate
3676,22,Male,Nursing,Sophomore,No,No,Fall 2023,Warning,Low,Enrolled
3677,26,Female,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,High,Enrolled
3678,18,Female,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate
3679,21,Non-binary,Business Administration,Junior,Yes,Yes,Spring 2023,Good Standing,Medium,Enrolled
3680,20,Female,Business Administration,Freshman,No,Yes,Fall 2023,Good Standing,Low,Dropout
3681,19,Male,Computer Science,Freshman,No,No,Fall 2022,Good Standing,High,Graduate
3682,25,Female,Architecture,Senior,No,Yes,Fall 2023,Good Standing,Medium,Graduate
3683,26,Male,Nursing,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Dropout
3684,19,Non-binary,Computer Science,Junior,No,Yes,Spring 2024,Good Standing,High,Graduate
3685,31,Male,Architecture,Sophomore,No,No,Spring 2024,Good Standing,Medium,Enrolled
3686,31,Female,Computer Science,Senior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
3687,21,Non-binary,Nursing,Junior,No,No,Fall 2023,Warning,Medium,Graduate
3688,23,Female,Biology,Sophomore,No,No,Spring 2024,Good Standing,Medium,Dropout
3689,28,Non-binary,Business Administration,Senior,No,No,Fall 2023,Probation,Low,Dropout
3690,20,Non-binary,Education,Senior,No,Yes,Spring 2023,Good Standing,Medium,Enrolled
3691,25,Female,Education,Sophomore,No,No,Fall 2023,Good Standing,Low,Enrolled
3692,20,Female,Education,Sophomore,No,No,Spring 2023,Good Standing,High,Enrolled
3693,31,Non-binary,Nursing,Junior,Yes,No,Spring 2024,Good Standing,High,Graduate
3694,30,Non-binary,Psychology,Freshman,Yes,No,Fall 2023,Warning,Low,Dropout
3695,30,Female,Psychology,Freshman,No,No,Spring 2024,Good Standing,Low,Dropout
3696,19,Male,Psychology,Freshman,No,Yes,Fall 2022,Probation,High,Enrolled
3697,30,Female,Mechanical Engineering,Freshman,No,No,Fall 2023,Probation,Medium,Enrolled
3698,23,Non-binary,Business Administration,Freshman,No,Yes,Fall 2023,Good Standing,Low,Dropout
3699,33,Female,Business Administration,Junior,No,Yes,Spring 2024,Good Standing,High,Enrolled
3700,19,Male,Biology,Senior,Yes,No,Spring 2024,Good Standing,High,Dropout
3701,25,Female,Biology,Junior,No,No,Spring 2024,Good Standing,Medium,Dropout
3702,34,Non-binary,Mechanical Engineering,Junior,No,Yes,Fall 2022,Good Standing,Low,Enrolled
3703,19,Female,Computer Science,Junior,No,No,Fall 2022,Good Standing,Medium,Graduate
3704,27,Non-binary,Architecture,Senior,No,No,Spring 2024,Good Standing,Medium,Dropout
3705,33,Non-binary,Biology,Junior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
3706,23,Female,Education,Junior,No,No,Fall 2023,Good Standing,Medium,Dropout
3707,19,Non-binary,Psychology,Senior,Yes,Yes,Spring 2024,Probation,High,Graduate
3708,19,Non-binary,Education,Junior,No,Yes,Spring 2023,Good Standing,Low,Enrolled
3709,30,Male,Psychology,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
3710,32,Male,Education,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
3711,19,Male,Computer Science,Junior,No,Yes,Spring 2023,Good Standing,Low,Enrolled
3712,24,Male,Architecture,Sophomore,Yes,Yes,Spring 2024,Good Standing,High,Dropout
3713,20,Non-binary,Education,Junior,No,No,Fall 2023,Warning,Low,Dropout
3714,25,Female,Education,Junior,No,No,Fall 2023,Warning,Medium,Enrolled
3715,31,Non-binary,Nursing,Freshman,No,No,Fall 2022,Probation,Medium,Dropout
3716,24,Non-binary,Architecture,Senior,No,No,Spring 2023,Good Standing,High,Graduate
3717,24,Non-binary,Education,Sophomore,No,Yes,Fall 2023,Good Standing,Low,Dropout
3718,18,Female,Nursing,Senior,No,No,Fall 2022,Probation,Low,Dropout
3719,34,Male,Business Administration,Freshman,No,No,Fall 2023,Probation,High,Graduate
3720,26,Non-binary,Architecture,Freshman,No,Yes,Fall 2023,Probation,High,Enrolled
3721,30,Non-binary,Mechanical Engineering,Sophomore,No,Yes,Fall 2023,Good Standing,Low,Dropout
3722,34,Male,Architecture,Senior,No,No,Fall 2022,Good Standing,High,Graduate
3723,27,Non-binary,Architecture,Freshman,Yes,No,Spring 2023,Good Standing,Medium,Graduate
3724,27,Female,Education,Junior,No,No,Spring 2024,Probation,Medium,Enrolled
3725,21,Non-binary,Business Administration,Junior,Yes,Yes,Spring 2023,Good Standing,Low,Dropout
3726,25,Non-binary,Architecture,Junior,No,Yes,Fall 2023,Good Standing,Medium,Enrolled
3727,31,Male,Biology,Senior,No,No,Spring 2023,Good Standing,Medium,Graduate
3728,31,Non-binary,Biology,Junior,Yes,No,Fall 2023,Good Standing,Low,Enrolled
3729,32,Non-binary,Nursing,Junior,No,Yes,Fall 2022,Good Standing,High,Enrolled
3730,21,Female,Education,Freshman,No,Yes,Fall 2022,Good Standing,High,Graduate
3731,30,Male,Education,Freshman,Yes,No,Fall 2022,Good Standing,High,Dropout
3732,25,Male,Architecture,Junior,No,No,Fall 2023,Good Standing,Low,Dropout
3733,29,Female,Computer Science,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate
3734,31,Non-binary,Business Administration,Freshman,No,No,Spring 2024,Probation,High,Enrolled
3735,19,Male,Psychology,Sophomore,No,No,Spring 2024,Good Standing,Medium,Enrolled
3736,19,Male,Psychology,Senior,No,No,Fall 2022,Good Standing,Medium,Enrolled
3737,28,Non-binary,Computer Science,Senior,No,Yes,Spring 2024,Good Standing,Low,Dropout
3738,26,Non-binary,Nursing,Freshman,No,Yes,Fall 2023,Good Standing,High,Graduate
3739,29,Male,Psychology,Senior,No,No,Spring 2023,Good Standing,Medium,Dropout
3740,34,Non-binary,Architecture,Freshman,No,Yes,Spring 2024,Warning,Medium,Dropout
3741,32,Male,Psychology,Freshman,No,No,Spring 2024,Good Standing,High,Graduate
3742,34,Non-binary,Biology,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout
3743,23,Non-binary,Biology,Freshman,No,Yes,Spring 2024,Good Standing,High,Graduate
3744,34,Female,Mechanical Engineering,Sophomore,No,No,Spring 2023,Probation,Medium,Graduate
3745,25,Non-binary,Business Administration,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate
3746,26,Female,Nursing,Junior,No,No,Fall 2023,Good Standing,Medium,Graduate
3747,23,Non-binary,Education,Sophomore,No,Yes,Fall 2023,Probation,High,Dropout
3748,22,Male,Business Administration,Senior,No,No,Fall 2022,Probation,Low,Dropout
3749,29,Male,Nursing,Senior,No,No,Fall 2023,Good Standing,High,Graduate
3750,28,Non-binary,Psychology,Junior,No,No,Spring 2024,Good Standing,Medium,Dropout
3751,18,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate
3752,28,Male,Business Administration,Junior,No,No,Fall 2022,Good Standing,Low,Dropout
3753,26,Non-binary,Psychology,Junior,Yes,No,Fall 2022,Probation,Medium,Graduate
3754,19,Female,Nursing,Sophomore,No,No,Fall 2023,Good Standing,High,Graduate
3755,29,Female,Business Administration,Senior,No,Yes,Fall 2022,Good Standing,Low,Dropout
3756,21,Female,Education,Sophomore,No,No,Fall 2023,Probation,High,Dropout
3757,21,Female,Business Administration,Junior,No,No,Fall 2023,Good Standing,High,Enrolled
3758,32,Female,Psychology,Junior,No,Yes,Fall 2022,Good Standing,Low,Dropout
3759,30,Non-binary,Architecture,Junior,No,Yes,Fall 2022,Good Standing,Medium,Enrolled
3760,34,Non-binary,Architecture,Freshman,No,No,Spring 2024,Probation,High,Dropout
3761,23,Female,Business Administration,Freshman,No,No,Fall 2022,Warning,Medium,Graduate
3762,33,Non-binary,Education,Freshman,No,No,Fall 2023,Good Standing,High,Graduate
3763,29,Non-binary,Mechanical Engineering,Sophomore,No,Yes,Spring 2024,Probation,High,Graduate
3764,22,Female,Mechanical Engineering,Junior,No,Yes,Spring 2024,Warning,High,Dropout
3765,34,Non-binary,Architecture,Senior,Yes,Yes,Fall 2023,Warning,Medium,Enrolled
3766,18,Non-binary,Psychology,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate
3767,27,Non-binary,Nursing,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate
3768,32,Female,Psychology,Sophomore,No,Yes,Spring 2023,Good Standing,High,Graduate
