student_id,age,gender,major,class_level,international_student,first_generation,admission_term,academic_standing,gpa_band,student_status,at_risk_score,risk_category,at_risk_flag,latest_placement_score,placement_language,total_test_attempts,retake_required,has_hold,unresolved_hold_flag,avg_days_to_resolve_hold,intervention_received_flag,intervention_type,enrolled_flag,completed_flag,placement_score_band,hold_resolution_category,enrollment_delay_flag
3539,34,Male,Education,Freshman,No,No,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,0.0,None,0,,No,No,,No,No Intervention,Yes,Yes,,No Hold,No
3540,30,Female,Biology,Junior,Yes,No,Spring 2023,Good Standing,Medium,Enrolled,1,Low Risk,0,67.0,Math,1,No,Yes,No,5.0,Yes,Career Counseling,Yes,No,Medium,Quick (<=7 days),No
3541,22,Non-binary,Education,Senior,No,No,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,68.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3542,20,Female,Biology,Junior,No,No,Fall 2023,Good Standing,High,Dropout,2,Medium Risk,1,65.0,Math,1,No,Yes,No,10.0,No,No Intervention,Yes,No,Medium,Moderate (8-14 days),No
3543,28,Female,Business Administration,Sophomore,No,No,Fall 2023,Good Standing,Medium,Enrolled,4,High Risk,1,52.0,Math,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3544,30,Male,Biology,Sophomore,Yes,No,Fall 2022,Good Standing,High,Enrolled,3,Medium Risk,1,93.0,English,1,No,Yes,No,13.5,No,No Intervention,Yes,No,High,Moderate (8-14 days),No
3545,21,Male,Architecture,Freshman,No,Yes,Fall 2022,Good Standing,Low,Dropout,3,Medium Risk,1,61.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3546,31,Male,Nursing,Junior,No,No,Fall 2023,Good Standing,Medium,Dropout,1,Low Risk,0,85.0,English,1,Yes,No,No,,Yes,Career Counseling,Yes,No,High,No Hold,No
3547,28,Female,Biology,Freshman,Yes,Yes,Spring 2023,Good Standing,Medium,Enrolled,1,Low Risk,0,75.0,English,1,No,No,No,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,No
3548,27,Male,Mechanical Engineering,Junior,No,No,Fall 2023,Good Standing,High,Dropout,2,Medium Risk,1,75.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3549,23,Female,Business Administration,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,79.0,English,1,Yes,Yes,No,1.0,No,No Intervention,Yes,No,Medium,Quick (<=7 days),No
3550,32,Female,Architecture,Freshman,Yes,Yes,Spring 2023,Good Standing,Medium,Enrolled,5,High Risk,1,95.0,Spanish,2,Yes,Yes,Yes,,No,No Intervention,,,High,No Hold,Yes
3551,27,Male,Computer Science,Freshman,No,No,Fall 2023,Good Standing,High,Dropout,3,Medium Risk,1,83.0,Math,1,No,Yes,No,19.5,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
3552,22,Non-binary,Education,Junior,No,No,Fall 2022,Good Standing,Medium,Enrolled,3,Medium Risk,1,55.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3553,22,Non-binary,Architecture,Senior,No,Yes,Spring 2023,Probation,Low,Dropout,5,High Risk,1,97.0,Math,1,Yes,Yes,Yes,6.0,No,No Intervention,Yes,No,High,Quick (<=7 days),Yes
3554,27,Non-binary,Psychology,Junior,No,No,Spring 2024,Good Standing,High,Enrolled,3,Medium Risk,1,66.0,Spanish,2,Yes,Yes,No,6.5,No,No Intervention,Yes,Yes,Medium,Quick (<=7 days),No
3555,22,Female,Architecture,Senior,Yes,Yes,Spring 2024,Good Standing,Medium,Enrolled,3,Medium Risk,1,67.0,English,1,Yes,Yes,No,24.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
3556,20,Female,Business Administration,Junior,No,No,Fall 2023,Good Standing,Low,Enrolled,4,High Risk,1,54.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3557,23,Female,Architecture,Sophomore,Yes,No,Spring 2024,Probation,High,Enrolled,3,Medium Risk,1,50.0,Spanish,2,Yes,No,No,,Yes,Academic Planning,Yes,No,Low,No Hold,No
3558,21,Male,Architecture,Freshman,No,No,Fall 2022,Good Standing,Low,Dropout,2,Medium Risk,1,95.0,Spanish,1,Yes,No,No,,Yes,Career Counseling,Yes,Yes,High,No Hold,No
3559,26,Female,Mechanical Engineering,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate,1,Low Risk,0,78.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3560,34,Male,Biology,Sophomore,No,No,Fall 2023,Good Standing,High,Enrolled,2,Medium Risk,1,55.0,Math,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,No,Low,No Hold,No
3561,30,Male,Education,Junior,No,Yes,Spring 2023,Good Standing,High,Graduate,2,Medium Risk,1,40.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3562,32,Non-binary,Nursing,Freshman,No,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,95.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3563,34,Non-binary,Computer Science,Junior,No,No,Spring 2023,Good Standing,High,Enrolled,1,Low Risk,0,78.0,English,1,No,No,No,,Yes,At-Risk Outreach,Yes,Yes,Medium,No Hold,No
3564,30,Non-binary,Nursing,Senior,No,No,Fall 2022,Probation,High,Graduate,3,Medium Risk,1,58.0,Math,1,Yes,Yes,No,15.5,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3565,33,Male,Architecture,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,88.0,Spanish,1,No,Yes,No,19.0,Yes,Academic Planning,Yes,Yes,High,Slow (>14 days),Yes
3566,21,Male,Psychology,Senior,No,No,Spring 2024,Probation,High,Enrolled,2,Medium Risk,1,98.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3567,22,Male,Business Administration,Sophomore,No,No,Spring 2023,Good Standing,Medium,Graduate,1,Low Risk,0,70.0,Math,1,No,Yes,No,11.5,No,No Intervention,Yes,Yes,Medium,Moderate (8-14 days),No
3568,22,Female,Education,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Dropout,4,High Risk,1,90.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3569,26,Male,Business Administration,Junior,No,No,Spring 2023,Probation,Low,Dropout,4,High Risk,1,57.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3570,34,Non-binary,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,67.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3571,30,Non-binary,Business Administration,Senior,No,Yes,Spring 2024,Good Standing,Low,Dropout,5,High Risk,1,51.0,Math,2,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3572,19,Male,Computer Science,Freshman,No,No,Spring 2023,Good Standing,High,Dropout,2,Medium Risk,1,42.0,Math,1,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
3573,30,Male,Psychology,Senior,No,No,Fall 2022,Probation,High,Enrolled,2,Medium Risk,1,86.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3574,20,Non-binary,Nursing,Senior,No,No,Fall 2022,Good Standing,High,Enrolled,3,Medium Risk,1,95.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3575,27,Male,Architecture,Freshman,No,No,Spring 2023,Good Standing,Medium,Enrolled,1,Low Risk,0,75.0,English,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,No,Medium,No Hold,No
3576,19,Non-binary,Architecture,Freshman,No,No,Spring 2023,Good Standing,Low,Dropout,4,High Risk,1,91.0,Math,2,Yes,Yes,No,12.0,No,No Intervention,Yes,Yes,High,Moderate (8-14 days),No
3577,30,Female,Psychology,Senior,No,No,Fall 2022,Probation,Medium,Dropout,3,Medium Risk,1,59.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3578,34,Non-binary,Education,Junior,Yes,No,Fall 2022,Warning,Medium,Graduate,1,Low Risk,0,84.0,Spanish,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3579,31,Female,Business Administration,Freshman,No,Yes,Spring 2023,Good Standing,Medium,Dropout,3,Medium Risk,1,84.0,Spanish,1,Yes,Yes,No,17.0,No,No Intervention,Yes,Yes,High,Slow (>14 days),Yes
3580,29,Male,Education,Freshman,No,No,Fall 2022,Good Standing,High,Dropout,1,Low Risk,0,79.0,Spanish,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,Medium,No Hold,No
3581,29,Male,Nursing,Senior,No,No,Fall 2022,Probation,Medium,Graduate,1,Low Risk,0,0.0,None,0,,No,No,,No,No Intervention,Yes,Yes,,No Hold,No
3582,28,Female,Education,Senior,No,No,Spring 2023,Good Standing,Medium,Dropout,3,Medium Risk,1,49.0,Math,1,Yes,Yes,No,1.0,No,No Intervention,Yes,No,Low,Quick (<=7 days),No
3583,24,Male,Mechanical Engineering,Freshman,Yes,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,74.0,Spanish,1,No,Yes,No,10.0,Yes,Academic Planning,Yes,Yes,Medium,Moderate (8-14 days),No
3584,21,Female,Psychology,Senior,No,Yes,Fall 2023,Good Standing,High,Enrolled,6,High Risk,1,48.0,English,2,Yes,Yes,Yes,26.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3585,18,Male,Nursing,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Dropout,2,Medium Risk,1,63.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3586,20,Non-binary,Nursing,Junior,No,No,Spring 2023,Good Standing,Medium,Dropout,3,Medium Risk,1,88.0,Spanish,2,Yes,Yes,No,5.0,No,No Intervention,Yes,No,High,Quick (<=7 days),No
3587,30,Male,Biology,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,47.0,English,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
3588,32,Non-binary,Nursing,Freshman,No,No,Spring 2023,Good Standing,Medium,Dropout,2,Medium Risk,1,64.0,English,1,No,Yes,No,19.0,Yes,Career Counseling,Yes,Yes,Medium,Slow (>14 days),Yes
3589,19,Non-binary,Biology,Freshman,No,No,Spring 2024,Probation,Low,Dropout,3,Medium Risk,1,72.0,English,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3590,28,Female,Computer Science,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate,2,Medium Risk,1,95.0,Math,1,No,Yes,Yes,,Yes,Academic Planning,Yes,No,High,No Hold,Yes
3591,21,Male,Architecture,Sophomore,No,Yes,Fall 2022,Good Standing,High,Dropout,3,Medium Risk,1,87.0,English,1,No,Yes,No,25.0,No,No Intervention,Yes,Yes,High,Slow (>14 days),Yes
3592,34,Female,Biology,Senior,No,No,Spring 2024,Probation,Medium,Enrolled,1,Low Risk,0,83.0,Math,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,High,No Hold,No
3593,20,Male,Psychology,Senior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,0,Low Risk,0,67.0,Math,1,No,No,No,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,No
3594,25,Non-binary,Education,Freshman,No,No,Spring 2023,Good Standing,High,Enrolled,3,Medium Risk,1,95.0,Spanish,1,Yes,Yes,Yes,29.0,Yes,At-Risk Outreach,Yes,Yes,High,Slow (>14 days),Yes
3595,22,Non-binary,Biology,Freshman,No,Yes,Fall 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,46.0,Spanish,1,Yes,No,No,,Yes,Career Counseling,Yes,Yes,Low,No Hold,No
3596,24,Male,Nursing,Sophomore,No,No,Fall 2023,Good Standing,Medium,Graduate,1,Low Risk,0,0.0,None,0,,No,No,,No,No Intervention,Yes,No,,No Hold,No
3597,25,Male,Psychology,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0,Low Risk,0,67.0,English,1,No,Yes,No,4.0,Yes,Academic Planning,Yes,Yes,Medium,Quick (<=7 days),No
3598,22,Female,Biology,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0,Low Risk,0,78.0,Math,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,Yes,Medium,No Hold,No
3599,34,Male,Biology,Junior,No,No,Spring 2024,Good Standing,Medium,Graduate,3,Medium Risk,1,88.0,Math,1,Yes,Yes,Yes,6.0,No,No Intervention,Yes,Yes,High,Quick (<=7 days),Yes
3600,22,Male,Nursing,Junior,No,No,Spring 2024,Good Standing,Low,Dropout,2,Medium Risk,1,80.0,English,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,Medium,No Hold,No
3601,21,Male,Mechanical Engineering,Senior,No,Yes,Fall 2023,Probation,Low,Dropout,6,High Risk,1,45.0,Math,2,Yes,Yes,No,22.5,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3602,19,Female,Mechanical Engineering,Freshman,No,No,Fall 2022,Good Standing,Medium,Enrolled,5,High Risk,1,69.0,English,2,Yes,Yes,Yes,27.0,No,No Intervention,Yes,No,Medium,Slow (>14 days),Yes
3603,28,Male,Biology,Freshman,No,Yes,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,43.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3604,30,Non-binary,Mechanical Engineering,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,2,Medium Risk,1,85.0,Math,1,No,Yes,No,6.5,Yes,Academic Planning,Yes,Yes,High,Quick (<=7 days),No
3605,32,Female,Business Administration,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Enrolled,4,High Risk,1,48.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3606,29,Female,Nursing,Sophomore,No,Yes,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,91.0,Math,1,Yes,Yes,No,17.0,Yes,At-Risk Outreach,Yes,Yes,High,Slow (>14 days),Yes
3607,28,Non-binary,Business Administration,Junior,No,No,Spring 2024,Good Standing,High,Enrolled,4,High Risk,1,48.0,Spanish,2,Yes,Yes,No,5.0,No,No Intervention,Yes,No,Low,Quick (<=7 days),No
3608,24,Non-binary,Psychology,Freshman,No,Yes,Fall 2023,Good Standing,High,Enrolled,1,Low Risk,0,60.0,Math,1,No,No,No,,Yes,Career Counseling,Yes,Yes,Low,No Hold,No
3609,22,Non-binary,Business Administration,Sophomore,Yes,No,Spring 2023,Good Standing,Low,Dropout,4,High Risk,1,64.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3610,34,Male,Psychology,Junior,No,Yes,Fall 2023,Good Standing,Low,Enrolled,4,High Risk,1,40.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,Low,No Hold,No
3611,26,Non-binary,Biology,Junior,No,No,Fall 2022,Good Standing,Medium,Enrolled,3,Medium Risk,1,90.0,English,2,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3612,31,Male,Psychology,Junior,No,Yes,Spring 2023,Good Standing,Low,Dropout,3,Medium Risk,1,90.0,English,1,No,Yes,No,10.0,No,No Intervention,Yes,No,High,Moderate (8-14 days),No
3613,29,Female,Psychology,Sophomore,No,Yes,Fall 2022,Good Standing,Medium,Graduate,0,Low Risk,0,89.0,Math,1,No,No,No,,Yes,Career Counseling,Yes,No,High,No Hold,No
3614,23,Female,Education,Sophomore,No,Yes,Fall 2023,Good Standing,Medium,Graduate,0,Low Risk,0,74.0,Math,1,No,No,No,,Yes,At-Risk Outreach,Yes,No,Medium,No Hold,No
3615,34,Non-binary,Business Administration,Freshman,No,No,Spring 2024,Probation,Medium,Graduate,1,Low Risk,0,92.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3616,33,Male,Education,Freshman,No,No,Fall 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,55.0,English,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3617,29,Non-binary,Biology,Junior,No,No,Spring 2023,Probation,Medium,Enrolled,4,High Risk,1,55.0,Spanish,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3618,29,Non-binary,Nursing,Junior,No,No,Spring 2023,Warning,Low,Enrolled,3,Medium Risk,1,72.0,Math,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3619,23,Male,Business Administration,Sophomore,Yes,No,Fall 2023,Good Standing,Medium,Dropout,3,Medium Risk,1,57.0,Math,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,No,Low,No Hold,No
3620,21,Non-binary,Nursing,Sophomore,Yes,No,Spring 2023,Warning,Low,Dropout,6,High Risk,1,51.0,English,2,Yes,Yes,Yes,,Yes,Career Counseling,Yes,No,Low,No Hold,Yes
3621,23,Female,Nursing,Freshman,No,Yes,Spring 2023,Good Standing,Low,Enrolled,3,Medium Risk,1,64.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3622,28,Non-binary,Psychology,Freshman,No,Yes,Fall 2022,Probation,High,Graduate,3,Medium Risk,1,46.0,Spanish,1,Yes,Yes,No,17.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3623,18,Male,Architecture,Senior,No,No,Spring 2024,Good Standing,High,Enrolled,2,Medium Risk,1,81.0,English,1,Yes,Yes,No,20.5,Yes,Academic Planning,Yes,Yes,High,Slow (>14 days),Yes
3624,32,Male,Business Administration,Freshman,No,No,Fall 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,71.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3625,28,Female,Nursing,Sophomore,No,Yes,Fall 2022,Good Standing,High,Enrolled,4,High Risk,1,53.0,Math,2,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3626,34,Male,Architecture,Junior,No,No,Spring 2023,Good Standing,Medium,Enrolled,3,Medium Risk,1,78.0,English,1,No,Yes,No,20.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
3627,31,Male,Mechanical Engineering,Senior,Yes,No,Fall 2022,Probation,High,Graduate,2,Medium Risk,1,45.0,Math,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
3628,32,Female,Nursing,Freshman,No,No,Spring 2024,Good Standing,Medium,Graduate,2,Medium Risk,1,69.0,Math,2,Yes,Yes,No,13.0,Yes,Career Counseling,Yes,Yes,Medium,Moderate (8-14 days),No
3629,32,Non-binary,Mechanical Engineering,Freshman,No,Yes,Fall 2023,Good Standing,High,Graduate,0,Low Risk,0,87.0,Spanish,1,No,No,No,,Yes,Career Counseling,Yes,No,High,No Hold,No
3630,21,Female,Business Administration,Sophomore,No,No,Spring 2024,Good Standing,High,Graduate,0,Low Risk,0,63.0,Math,1,Yes,No,No,,Yes,At-Risk Outreach,Yes,No,Medium,No Hold,No
3631,24,Non-binary,Biology,Senior,No,Yes,Spring 2024,Good Standing,High,Enrolled,3,Medium Risk,1,69.0,Math,1,No,Yes,Yes,11.0,Yes,Academic Planning,,,Medium,Moderate (8-14 days),Yes
3632,30,Female,Education,Freshman,Yes,Yes,Fall 2022,Good Standing,Low,Enrolled,4,High Risk,1,41.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3633,20,Non-binary,Business Administration,Junior,Yes,No,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,82.0,Spanish,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3634,33,Female,Education,Sophomore,No,Yes,Spring 2024,Good Standing,Low,Enrolled,3,Medium Risk,1,99.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3635,26,Non-binary,Education,Senior,No,Yes,Spring 2023,Good Standing,Low,Enrolled,4,High Risk,1,91.0,English,2,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3636,25,Female,Business Administration,Freshman,No,Yes,Fall 2023,Good Standing,Low,Dropout,2,Medium Risk,1,77.0,Spanish,1,No,No,No,,Yes,Financial Aid Guidance,Yes,Yes,Medium,No Hold,No
3637,30,Non-binary,Nursing,Freshman,No,No,Spring 2023,Good Standing,Medium,Enrolled,2,Medium Risk,1,86.0,English,1,Yes,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3638,34,Female,Computer Science,Senior,Yes,Yes,Spring 2023,Warning,Medium,Graduate,0,Low Risk,0,78.0,Math,1,Yes,No,No,,Yes,Career Counseling,Yes,Yes,Medium,No Hold,No
3639,34,Male,Nursing,Sophomore,Yes,Yes,Fall 2023,Good Standing,High,Enrolled,2,Medium Risk,1,90.0,Math,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3640,34,Non-binary,Nursing,Senior,No,No,Fall 2022,Good Standing,High,Graduate,3,Medium Risk,1,44.0,Spanish,1,Yes,Yes,No,25.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
3641,18,Female,Biology,Senior,No,No,Spring 2023,Good Standing,Low,Dropout,7,High Risk,1,59.0,English,2,Yes,Yes,Yes,26.0,No,No Intervention,,,Low,Slow (>14 days),Yes
3642,25,Non-binary,Psychology,Sophomore,No,No,Fall 2022,Good Standing,High,Graduate,1,Low Risk,0,75.0,English,1,Yes,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3643,23,Non-binary,Psychology,Freshman,No,Yes,Fall 2023,Good Standing,Low,Enrolled,4,High Risk,1,59.0,Spanish,2,Yes,No,No,,Yes,Academic Planning,Yes,No,Low,No Hold,No
3644,20,Female,Nursing,Junior,No,Yes,Spring 2023,Good Standing,Medium,Graduate,1,Low Risk,0,64.0,Spanish,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3645,22,Non-binary,Mechanical Engineering,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,42.0,Spanish,1,Yes,No,No,,Yes,Academic Planning,Yes,No,Low,No Hold,No
3646,30,Female,Biology,Junior,No,Yes,Fall 2022,Good Standing,High,Dropout,2,Medium Risk,1,69.0,Math,1,No,Yes,No,3.0,No,No Intervention,Yes,No,Medium,Quick (<=7 days),No
3647,32,Male,Education,Freshman,No,No,Spring 2023,Good Standing,Medium,Enrolled,1,Low Risk,0,67.0,English,1,No,No,No,,Yes,Academic Planning,Yes,Yes,Medium,No Hold,No
3648,31,Non-binary,Architecture,Senior,No,No,Fall 2023,Good Standing,Medium,Enrolled,3,Medium Risk,1,84.0,English,1,No,Yes,No,28.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
3649,33,Male,Psychology,Junior,No,Yes,Spring 2024,Good Standing,Medium,Enrolled,2,Medium Risk,1,96.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3650,28,Non-binary,Nursing,Freshman,No,No,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,67.0,English,1,No,Yes,No,13.0,No,No Intervention,Yes,No,Medium,Moderate (8-14 days),No
3651,20,Non-binary,Biology,Freshman,No,Yes,Fall 2023,Good Standing,High,Graduate,1,Low Risk,0,89.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,High,No Hold,No
3652,27,Non-binary,Computer Science,Senior,No,No,Spring 2023,Good Standing,Medium,Enrolled,1,Low Risk,0,93.0,Math,1,Yes,No,No,,Yes,Financial Aid Guidance,Yes,Yes,High,No Hold,No
3653,27,Female,Mechanical Engineering,Senior,No,No,Fall 2022,Good Standing,Medium,Dropout,3,Medium Risk,1,46.0,English,1,Yes,Yes,No,6.0,No,No Intervention,Yes,No,Low,Quick (<=7 days),No
3654,33,Male,Business Administration,Freshman,Yes,No,Fall 2022,Good Standing,High,Dropout,4,High Risk,1,99.0,Math,1,No,Yes,Yes,,No,No Intervention,,,High,No Hold,Yes
3655,29,Non-binary,Nursing,Freshman,No,Yes,Fall 2022,Good Standing,High,Enrolled,2,Medium Risk,1,60.0,Spanish,1,No,Yes,No,13.0,No,No Intervention,Yes,No,Low,Moderate (8-14 days),No
3656,19,Female,Biology,Junior,Yes,Yes,Fall 2023,Good Standing,Medium,Dropout,2,Medium Risk,1,75.0,Spanish,1,No,No,No,,No,No Intervention,Yes,No,Medium,No Hold,No
3657,26,Non-binary,Nursing,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Graduate,1,Low Risk,0,97.0,English,1,No,No,No,,No,No Intervention,Yes,No,High,No Hold,No
3658,20,Female,Architecture,Freshman,No,Yes,Fall 2022,Good Standing,Medium,Graduate,2,Medium Risk,1,56.0,English,2,Yes,No,No,,Yes,At-Risk Outreach,Yes,Yes,Low,No Hold,No
3659,32,Non-binary,Education,Junior,No,No,Spring 2023,Good Standing,High,Graduate,1,Low Risk,0,65.0,Math,1,No,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3660,20,Male,Mechanical Engineering,Sophomore,Yes,No,Fall 2022,Good Standing,Medium,Dropout,3,Medium Risk,1,53.0,Math,2,Yes,No,No,,Yes,Academic Planning,Yes,Yes,Low,No Hold,No
3661,25,Male,Psychology,Junior,Yes,No,Fall 2023,Good Standing,Medium,Enrolled,3,Medium Risk,1,80.0,English,1,Yes,Yes,No,19.0,No,No Intervention,Yes,Yes,Medium,Slow (>14 days),Yes
3662,34,Non-binary,Psychology,Junior,No,No,Spring 2023,Good Standing,Medium,Graduate,0,Low Risk,0,95.0,Spanish,1,Yes,No,No,,Yes,Career Counseling,Yes,No,High,No Hold,No
3663,25,Female,Psychology,Senior,No,No,Spring 2024,Good Standing,Medium,Enrolled,3,Medium Risk,1,96.0,Math,1,No,Yes,No,17.0,No,No Intervention,Yes,No,High,Slow (>14 days),Yes
3664,24,Non-binary,Architecture,Junior,No,No,Spring 2023,Good Standing,Medium,Dropout,1,Low Risk,0,89.0,English,1,No,No,No,,Yes,At-Risk Outreach,Yes,Yes,High,No Hold,No
3665,24,Female,Business Administration,Freshman,No,Yes,Fall 2022,Good Standing,High,Dropout,3,Medium Risk,1,58.0,Math,1,Yes,No,No,,No,No Intervention,Yes,No,Low,No Hold,No
3666,20,Non-binary,Biology,Freshman,No,No,Spring 2024,Probation,Medium,Graduate,1,Low Risk,0,66.0,Math,1,Yes,No,No,,No,No Intervention,Yes,Yes,Medium,No Hold,No
3667,18,Female,Mechanical Engineering,Freshman,No,No,Spring 2023,Good Standing,Medium,Graduate,3,Medium Risk,1,47.0,English,1,Yes,Yes,No,13.5,No,No Intervention,Yes,Yes,Low,Moderate (8-14 days),No
3668,21,Male,Mechanical Engineering,Sophomore,No,No,Fall 2022,Good Standing,Medium,Graduate,3,Medium Risk,1,57.0,Math,1,Yes,Yes,No,19.0,No,No Intervention,Yes,No,Low,Slow (>14 days),Yes
